fecha,dia_semana,mes,anio,es_fin_semana,es_feriado,franja_horaria,hora_inicio,hora_fin,producto,categoria,cantidad_vendida,precio_unitario,total_venta,canal_venta,promocion_activa,tipo_promocion,descuento_pct,clima,temperatura,lluvia,personal_disponible,tiempo_preparacion_min,stock_disponible,porcentaje_delivery
2025-04-15,Martes,4,2025,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,9,10.0,90.0,Presencial,No,Ninguna,0,Nublado,19,0,3,15,15,14
2025-04-15,Martes,4,2025,0,0,Desayuno,7,11,Cheeseburger,Hamburguesas,7,14.0,98.0,Presencial,No,Ninguna,0,Nublado,19,0,3,11,21,11
2025-04-15,Martes,4,2025,0,0,Desayuno,7,11,Gaseosa,Bebidas,15,4.0,60.0,Presencial,No,Ninguna,0,Nublado,19,0,3,5,73,21
2025-04-15,Martes,4,2025,0,0,Desayuno,7,11,Jugo Natural,Bebidas,8,6.0,48.0,Presencial,No,Ninguna,0,Nublado,19,0,3,2,37,19
2025-04-15,Martes,4,2025,0,0,Desayuno,7,11,Hamburguesa BBQ,Hamburguesas,10,16.0,160.0,Delivery,No,Ninguna,0,Nublado,19,0,3,8,30,22
2025-04-15,Martes,4,2025,0,0,Desayuno,7,11,Pollo Broaster,Pollos,19,18.0,290.7,Presencial,Sí,2x1,15,Nublado,19,0,3,16,28,22
2025-04-15,Martes,4,2025,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,25,18.0,337.5,Delivery,Sí,Combo,25,Nublado,19,0,5,16,57,33
2025-04-15,Martes,4,2025,0,0,Almuerzo,12,16,Cheeseburger,Hamburguesas,16,14.0,224.0,Presencial,No,Ninguna,0,Nublado,19,0,5,9,41,43
2025-04-15,Martes,4,2025,0,0,Almuerzo,12,16,Gaseosa,Bebidas,32,4.0,128.0,Presencial,No,Ninguna,0,Nublado,19,0,5,5,52,36
2025-04-15,Martes,4,2025,0,0,Almuerzo,12,16,Alitas BBQ,Pollos,20,20.0,400.0,Delivery,No,Ninguna,0,Nublado,19,0,5,19,36,26
2025-04-15,Martes,4,2025,0,0,Cena,18,22,Gaseosa,Bebidas,28,4.0,112.0,Delivery,No,Ninguna,0,Nublado,19,0,7,5,59,48
2025-04-15,Martes,4,2025,0,0,Cena,18,22,Alitas BBQ,Pollos,16,20.0,320.0,Presencial,No,Ninguna,0,Nublado,19,0,7,18,50,62
2025-04-15,Martes,4,2025,0,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,14,16.0,224.0,Delivery,No,Ninguna,0,Nublado,19,0,7,13,27,65
2025-04-15,Martes,4,2025,0,0,Cena,18,22,Salchipapa Especial,Salchipapas,26,15.0,390.0,Delivery,No,Ninguna,0,Nublado,19,0,7,12,53,46
2025-04-15,Martes,4,2025,0,0,Cena,18,22,Salchipapa Clásica,Salchipapas,19,10.0,190.0,Presencial,No,Ninguna,0,Nublado,19,0,7,8,50,43
2025-04-16,Miércoles,4,2025,0,0,Desayuno,7,11,Gaseosa,Bebidas,13,4.0,52.0,Presencial,No,Ninguna,0,Soleado,31,0,2,3,58,22
2025-04-16,Miércoles,4,2025,0,0,Desayuno,7,11,Cheeseburger,Hamburguesas,9,14.0,126.0,Presencial,No,Ninguna,0,Soleado,31,0,2,10,28,16
2025-04-16,Miércoles,4,2025,0,0,Desayuno,7,11,Jugo Natural,Bebidas,7,6.0,42.0,Presencial,No,Ninguna,0,Soleado,31,0,2,5,44,16
2025-04-16,Miércoles,4,2025,0,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,19,11.0,209.0,Web,No,Ninguna,0,Soleado,31,0,5,9,32,33
2025-04-16,Miércoles,4,2025,0,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,41,15.0,492.0,Presencial,Sí,Descuento,20,Soleado,31,0,5,13,64,37
2025-04-16,Miércoles,4,2025,0,0,Almuerzo,12,16,Hamburguesa BBQ,Hamburguesas,23,16.0,368.0,Web,No,Ninguna,0,Soleado,31,0,5,10,57,31
2025-04-16,Miércoles,4,2025,0,0,Cena,18,22,Gaseosa,Bebidas,49,4.0,176.4,Delivery,Sí,2x1,10,Soleado,31,0,6,2,71,58
2025-04-16,Miércoles,4,2025,0,0,Cena,18,22,Cheeseburger,Hamburguesas,19,14.0,266.0,Delivery,No,Ninguna,0,Soleado,31,0,6,12,25,43
2025-04-16,Miércoles,4,2025,0,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,21,12.0,252.0,Delivery,No,Ninguna,0,Soleado,31,0,6,8,54,44
2025-04-16,Miércoles,4,2025,0,0,Cena,18,22,Alitas BBQ,Pollos,15,20.0,300.0,Delivery,No,Ninguna,0,Soleado,31,0,6,13,40,62
2025-04-16,Miércoles,4,2025,0,0,Cena,18,22,Pizza Familiar,Pizzas,17,32.0,544.0,Presencial,No,Ninguna,0,Soleado,31,0,6,16,25,42
2025-04-17,Jueves,4,2025,0,0,Desayuno,7,11,Pizza Personal,Pizzas,8,13.0,104.0,Presencial,No,Ninguna,0,Lluvioso,22,1,2,19,24,35
2025-04-17,Jueves,4,2025,0,0,Desayuno,7,11,Gaseosa,Bebidas,21,4.0,67.2,Presencial,Sí,Combo,20,Lluvioso,22,1,2,3,40,42
2025-04-17,Jueves,4,2025,0,0,Desayuno,7,11,Alitas BBQ,Pollos,12,20.0,240.0,Presencial,No,Ninguna,0,Lluvioso,22,1,2,18,21,29
2025-04-17,Jueves,4,2025,0,0,Desayuno,7,11,Jugo Natural,Bebidas,9,6.0,54.0,Delivery,No,Ninguna,0,Lluvioso,22,1,2,4,40,26
2025-04-17,Jueves,4,2025,0,0,Almuerzo,12,16,Gaseosa,Bebidas,42,4.0,168.0,Presencial,No,Ninguna,0,Lluvioso,22,1,7,5,80,39
2025-04-17,Jueves,4,2025,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,30,18.0,540.0,Web,No,Ninguna,0,Lluvioso,22,1,7,13,64,47
2025-04-17,Jueves,4,2025,0,0,Almuerzo,12,16,Jugo Natural,Bebidas,30,6.0,180.0,Presencial,No,Ninguna,0,Lluvioso,22,1,7,5,84,46
2025-04-17,Jueves,4,2025,0,0,Cena,18,22,Cheeseburger,Hamburguesas,18,14.0,252.0,Delivery,No,Ninguna,0,Lluvioso,22,1,7,12,46,67
2025-04-17,Jueves,4,2025,0,0,Cena,18,22,Alitas BBQ,Pollos,21,20.0,420.0,Delivery,No,Ninguna,0,Lluvioso,22,1,7,17,50,71
2025-04-17,Jueves,4,2025,0,0,Cena,18,22,Salchipapa Especial,Salchipapas,39,15.0,585.0,Web,No,Ninguna,0,Lluvioso,22,1,7,13,56,69
2025-04-17,Jueves,4,2025,0,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,26,12.0,312.0,Delivery,No,Ninguna,0,Lluvioso,22,1,7,9,55,63
2025-04-18,Viernes,4,2025,0,0,Desayuno,7,11,Cheeseburger,Hamburguesas,15,14.0,178.5,Presencial,Sí,2x1,15,Nublado,21,0,3,14,43,16
2025-04-18,Viernes,4,2025,0,0,Desayuno,7,11,Jugo Natural,Bebidas,9,6.0,54.0,Presencial,No,Ninguna,0,Nublado,21,0,3,3,56,17
2025-04-18,Viernes,4,2025,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,10,11.0,110.0,Delivery,No,Ninguna,0,Nublado,21,0,3,12,26,14
2025-04-18,Viernes,4,2025,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,13,10.0,130.0,Presencial,No,Ninguna,0,Nublado,21,0,3,12,19,21
2025-04-18,Viernes,4,2025,0,0,Desayuno,7,11,Gaseosa,Bebidas,16,4.0,64.0,Presencial,No,Ninguna,0,Nublado,21,0,3,5,48,24
2025-04-18,Viernes,4,2025,0,0,Almuerzo,12,16,Hamburguesa Clásica,Hamburguesas,28,12.0,336.0,Web,No,Ninguna,0,Nublado,21,0,5,8,45,34
2025-04-18,Viernes,4,2025,0,0,Almuerzo,12,16,Gaseosa,Bebidas,46,4.0,184.0,Presencial,No,Ninguna,0,Nublado,21,0,5,3,103,34
2025-04-18,Viernes,4,2025,0,0,Almuerzo,12,16,Hamburguesa BBQ,Hamburguesas,24,16.0,384.0,Presencial,No,Ninguna,0,Nublado,21,0,5,11,35,44
2025-04-18,Viernes,4,2025,0,0,Almuerzo,12,16,Jugo Natural,Bebidas,34,6.0,204.0,Presencial,No,Ninguna,0,Nublado,21,0,5,5,66,29
2025-04-18,Viernes,4,2025,0,0,Almuerzo,12,16,Cheeseburger,Hamburguesas,22,14.0,308.0,Delivery,No,Ninguna,0,Nublado,21,0,5,14,27,33
2025-04-18,Viernes,4,2025,0,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,29,12.0,348.0,Delivery,No,Ninguna,0,Nublado,21,0,6,12,37,55
2025-04-18,Viernes,4,2025,0,0,Cena,18,22,Gaseosa,Bebidas,36,4.0,144.0,Delivery,No,Ninguna,0,Nublado,21,0,6,4,84,45
2025-04-18,Viernes,4,2025,0,0,Cena,18,22,Cheeseburger,Hamburguesas,19,14.0,266.0,Delivery,No,Ninguna,0,Nublado,21,0,6,13,27,44
2025-04-18,Viernes,4,2025,0,0,Cena,18,22,Alitas BBQ,Pollos,27,20.0,540.0,Presencial,No,Ninguna,0,Nublado,21,0,6,16,41,58
2025-04-18,Viernes,4,2025,0,0,Cena,18,22,Pollo Broaster,Pollos,25,18.0,450.0,Presencial,No,Ninguna,0,Nublado,21,0,6,16,57,55
2025-04-18,Viernes,4,2025,0,0,Cena,18,22,Salchipapa Clásica,Salchipapas,27,10.0,270.0,Web,No,Ninguna,0,Nublado,21,0,6,8,49,63
2025-04-19,Sábado,4,2025,1,0,Desayuno,7,11,Gaseosa,Bebidas,19,4.0,76.0,Presencial,No,Ninguna,0,Soleado,26,0,3,3,62,23
2025-04-19,Sábado,4,2025,1,0,Desayuno,7,11,Jugo Natural,Bebidas,14,6.0,84.0,Presencial,No,Ninguna,0,Soleado,26,0,3,3,63,16
2025-04-19,Sábado,4,2025,1,0,Desayuno,7,11,Cheeseburger,Hamburguesas,13,14.0,182.0,Presencial,No,Ninguna,0,Soleado,26,0,3,11,46,25
2025-04-19,Sábado,4,2025,1,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,32,11.0,352.0,Presencial,No,Ninguna,0,Soleado,26,0,7,8,51,38
2025-04-19,Sábado,4,2025,1,0,Almuerzo,12,16,Pizza Personal,Pizzas,19,13.0,185.25,Presencial,Sí,Combo,25,Soleado,26,0,7,17,24,44
2025-04-19,Sábado,4,2025,1,0,Almuerzo,12,16,Cheeseburger,Hamburguesas,28,14.0,392.0,Web,No,Ninguna,0,Soleado,26,0,7,14,62,42
2025-04-19,Sábado,4,2025,1,0,Almuerzo,12,16,Jugo Natural,Bebidas,31,6.0,186.0,Delivery,No,Ninguna,0,Soleado,26,0,7,4,69,47
2025-04-19,Sábado,4,2025,1,0,Cena,18,22,Pizza Familiar,Pizzas,22,32.0,704.0,Presencial,No,Ninguna,0,Soleado,26,0,5,20,51,59
2025-04-19,Sábado,4,2025,1,0,Cena,18,22,Salchipapa Especial,Salchipapas,27,15.0,405.0,Presencial,No,Ninguna,0,Soleado,26,0,5,8,37,55
2025-04-19,Sábado,4,2025,1,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,25,12.0,300.0,Delivery,No,Ninguna,0,Soleado,26,0,5,10,56,68
2025-04-20,Domingo,4,2025,1,0,Desayuno,7,11,Jugo Natural,Bebidas,14,6.0,84.0,Presencial,No,Ninguna,0,Soleado,25,0,4,3,58,29
2025-04-20,Domingo,4,2025,1,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,23,12.0,234.6,Presencial,Sí,2x1,15,Soleado,25,0,4,14,43,21
2025-04-20,Domingo,4,2025,1,0,Desayuno,7,11,Gaseosa,Bebidas,15,4.0,60.0,Presencial,No,Ninguna,0,Soleado,25,0,4,5,56,21
2025-04-20,Domingo,4,2025,1,0,Desayuno,7,11,Salchipapa Especial,Salchipapas,16,15.0,180.0,Presencial,Sí,Descuento,25,Soleado,25,0,4,15,22,39
2025-04-20,Domingo,4,2025,1,0,Desayuno,7,11,Alitas BBQ,Pollos,11,20.0,220.0,Presencial,No,Ninguna,0,Soleado,25,0,4,14,28,15
2025-04-20,Domingo,4,2025,1,0,Almuerzo,12,16,Gaseosa,Bebidas,44,4.0,176.0,Delivery,No,Ninguna,0,Soleado,25,0,5,3,70,35
2025-04-20,Domingo,4,2025,1,0,Almuerzo,12,16,Pollo Broaster,Pollos,37,18.0,666.0,Delivery,No,Ninguna,0,Soleado,25,0,5,16,70,52
2025-04-20,Domingo,4,2025,1,0,Almuerzo,12,16,Hamburguesa BBQ,Hamburguesas,30,16.0,480.0,Delivery,No,Ninguna,0,Soleado,25,0,5,11,35,30
2025-04-20,Domingo,4,2025,1,0,Almuerzo,12,16,Jugo Natural,Bebidas,30,6.0,180.0,Presencial,No,Ninguna,0,Soleado,25,0,5,5,61,40
2025-04-20,Domingo,4,2025,1,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,20,15.0,300.0,Presencial,No,Ninguna,0,Soleado,25,0,5,12,26,33
2025-04-20,Domingo,4,2025,1,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,29,12.0,278.4,Web,Sí,Combo,20,Soleado,25,0,7,14,55,69
2025-04-20,Domingo,4,2025,1,0,Cena,18,22,Gaseosa,Bebidas,34,4.0,136.0,Presencial,No,Ninguna,0,Soleado,25,0,7,2,81,45
2025-04-20,Domingo,4,2025,1,0,Cena,18,22,Pizza Familiar,Pizzas,18,32.0,576.0,Delivery,No,Ninguna,0,Soleado,25,0,7,25,49,55
2025-04-20,Domingo,4,2025,1,0,Cena,18,22,Pollo Broaster,Pollos,32,18.0,576.0,Presencial,No,Ninguna,0,Soleado,25,0,7,12,63,61
2025-04-20,Domingo,4,2025,1,0,Cena,18,22,Alitas BBQ,Pollos,30,20.0,600.0,Presencial,No,Ninguna,0,Soleado,25,0,7,13,63,65
2025-04-21,Lunes,4,2025,0,0,Desayuno,7,11,Salchipapa Especial,Salchipapas,7,15.0,105.0,Presencial,No,Ninguna,0,Nublado,19,0,4,8,34,22
2025-04-21,Lunes,4,2025,0,0,Desayuno,7,11,Jugo Natural,Bebidas,7,6.0,42.0,Presencial,No,Ninguna,0,Nublado,19,0,4,4,23,10
2025-04-21,Lunes,4,2025,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,9,10.0,90.0,Presencial,No,Ninguna,0,Nublado,19,0,4,8,22,13
2025-04-21,Lunes,4,2025,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,6,11.0,66.0,Presencial,No,Ninguna,0,Nublado,19,0,4,7,38,16
2025-04-21,Lunes,4,2025,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,27,18.0,437.4,Delivery,Sí,Descuento,10,Nublado,19,0,4,20,50,40
2025-04-21,Lunes,4,2025,0,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,19,11.0,209.0,Presencial,No,Ninguna,0,Nublado,19,0,4,11,29,37
2025-04-21,Lunes,4,2025,0,0,Almuerzo,12,16,Gaseosa,Bebidas,37,4.0,148.0,Presencial,No,Ninguna,0,Nublado,19,0,4,4,78,42
2025-04-21,Lunes,4,2025,0,0,Almuerzo,12,16,Hamburguesa Clásica,Hamburguesas,29,12.0,278.4,Presencial,Sí,Descuento,20,Nublado,19,0,4,8,64,43
2025-04-21,Lunes,4,2025,0,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,11,16.0,176.0,Web,No,Ninguna,0,Nublado,19,0,6,14,24,45
2025-04-21,Lunes,4,2025,0,0,Cena,18,22,Pizza Familiar,Pizzas,13,32.0,416.0,Web,No,Ninguna,0,Nublado,19,0,6,15,32,60
2025-04-21,Lunes,4,2025,0,0,Cena,18,22,Salchipapa Especial,Salchipapas,19,15.0,285.0,Delivery,No,Ninguna,0,Nublado,19,0,6,12,32,57
2025-04-21,Lunes,4,2025,0,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,18,12.0,216.0,Presencial,No,Ninguna,0,Nublado,19,0,6,11,26,63
2025-04-21,Lunes,4,2025,0,0,Cena,18,22,Pizza Personal,Pizzas,13,13.0,169.0,Delivery,No,Ninguna,0,Nublado,19,0,6,25,19,65
2025-04-22,Martes,4,2025,0,0,Desayuno,7,11,Gaseosa,Bebidas,16,4.0,64.0,Presencial,No,Ninguna,0,Nublado,23,0,4,3,61,11
2025-04-22,Martes,4,2025,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,8,11.0,88.0,Presencial,No,Ninguna,0,Nublado,23,0,4,11,38,13
2025-04-22,Martes,4,2025,0,0,Desayuno,7,11,Jugo Natural,Bebidas,10,6.0,60.0,Delivery,No,Ninguna,0,Nublado,23,0,4,5,33,20
2025-04-22,Martes,4,2025,0,0,Desayuno,7,11,Cheeseburger,Hamburguesas,6,14.0,75.6,Delivery,Sí,Descuento,10,Nublado,23,0,4,10,34,22
2025-04-22,Martes,4,2025,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,13,12.0,156.0,Presencial,No,Ninguna,0,Nublado,23,0,4,9,20,14
2025-04-22,Martes,4,2025,0,0,Desayuno,7,11,Hamburguesa BBQ,Hamburguesas,9,16.0,144.0,Presencial,No,Ninguna,0,Nublado,23,0,4,14,14,21
2025-04-22,Martes,4,2025,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,30,18.0,540.0,Presencial,No,Ninguna,0,Nublado,23,0,7,14,40,28
2025-04-22,Martes,4,2025,0,0,Almuerzo,12,16,Pizza Familiar,Pizzas,13,32.0,416.0,Web,No,Ninguna,0,Nublado,23,0,7,25,24,35
2025-04-22,Martes,4,2025,0,0,Almuerzo,12,16,Salchipapa Clásica,Salchipapas,28,10.0,238.0,Delivery,Sí,Descuento,15,Nublado,23,0,7,15,46,40
2025-04-22,Martes,4,2025,0,0,Almuerzo,12,16,Hamburguesa BBQ,Hamburguesas,19,16.0,304.0,Presencial,No,Ninguna,0,Nublado,23,0,7,8,49,27
2025-04-22,Martes,4,2025,0,0,Almuerzo,12,16,Jugo Natural,Bebidas,17,6.0,102.0,Delivery,No,Ninguna,0,Nublado,23,0,7,4,69,35
2025-04-22,Martes,4,2025,0,0,Almuerzo,12,16,Gaseosa,Bebidas,27,4.0,108.0,Web,No,Ninguna,0,Nublado,23,0,7,4,84,35
2025-04-22,Martes,4,2025,0,0,Cena,18,22,Pollo Broaster,Pollos,27,18.0,486.0,Web,No,Ninguna,0,Nublado,23,0,7,19,56,53
2025-04-22,Martes,4,2025,0,0,Cena,18,22,Alitas BBQ,Pollos,13,20.0,260.0,Delivery,No,Ninguna,0,Nublado,23,0,7,20,22,56
2025-04-22,Martes,4,2025,0,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,31,12.0,334.8,Web,Sí,Descuento,10,Nublado,23,0,7,10,64,59
2025-04-23,Miércoles,4,2025,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,8,11.0,88.0,Presencial,No,Ninguna,0,Soleado,30,0,3,9,25,17
2025-04-23,Miércoles,4,2025,0,0,Desayuno,7,11,Jugo Natural,Bebidas,9,6.0,40.5,Presencial,Sí,Descuento,25,Soleado,30,0,3,5,32,13
2025-04-23,Miércoles,4,2025,0,0,Desayuno,7,11,Gaseosa,Bebidas,13,4.0,52.0,Presencial,No,Ninguna,0,Soleado,30,0,3,5,55,10
2025-04-23,Miércoles,4,2025,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,11,12.0,132.0,Presencial,No,Ninguna,0,Soleado,30,0,3,13,21,22
2025-04-23,Miércoles,4,2025,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,10,10.0,100.0,Presencial,No,Ninguna,0,Soleado,30,0,3,12,20,18
2025-04-23,Miércoles,4,2025,0,0,Desayuno,7,11,Pollo Broaster,Pollos,13,18.0,234.0,Presencial,No,Ninguna,0,Soleado,30,0,3,12,38,20
2025-04-23,Miércoles,4,2025,0,0,Almuerzo,12,16,Cheeseburger,Hamburguesas,26,14.0,364.0,Presencial,No,Ninguna,0,Soleado,30,0,5,9,37,27
2025-04-23,Miércoles,4,2025,0,0,Almuerzo,12,16,Hamburguesa BBQ,Hamburguesas,15,16.0,240.0,Presencial,No,Ninguna,0,Soleado,30,0,5,9,29,33
2025-04-23,Miércoles,4,2025,0,0,Almuerzo,12,16,Pizza Familiar,Pizzas,12,32.0,384.0,Delivery,No,Ninguna,0,Soleado,30,0,5,15,26,42
2025-04-23,Miércoles,4,2025,0,0,Almuerzo,12,16,Gaseosa,Bebidas,43,4.0,172.0,Presencial,No,Ninguna,0,Soleado,30,0,5,4,64,30
2025-04-23,Miércoles,4,2025,0,0,Almuerzo,12,16,Hamburguesa Clásica,Hamburguesas,35,12.0,420.0,Presencial,No,Ninguna,0,Soleado,30,0,5,14,52,31
2025-04-23,Miércoles,4,2025,0,0,Cena,18,22,Pollo Broaster,Pollos,28,18.0,378.0,Presencial,Sí,Descuento,25,Soleado,30,0,8,18,33,56
2025-04-23,Miércoles,4,2025,0,0,Cena,18,22,Pizza Familiar,Pizzas,15,32.0,480.0,Web,No,Ninguna,0,Soleado,30,0,8,15,44,61
2025-04-23,Miércoles,4,2025,0,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,30,16.0,432.0,Presencial,Sí,2x1,10,Soleado,30,0,8,11,60,65
2025-04-23,Miércoles,4,2025,0,0,Cena,18,22,Alitas BBQ,Pollos,32,20.0,576.0,Presencial,Sí,Combo,10,Soleado,30,0,8,19,64,59
2025-04-23,Miércoles,4,2025,0,0,Cena,18,22,Gaseosa,Bebidas,37,4.0,148.0,Presencial,No,Ninguna,0,Soleado,30,0,8,5,80,44
2025-04-24,Jueves,4,2025,0,0,Desayuno,7,11,Gaseosa,Bebidas,18,4.0,72.0,Presencial,No,Ninguna,0,Soleado,28,0,2,5,55,20
2025-04-24,Jueves,4,2025,0,0,Desayuno,7,11,Salchipapa Especial,Salchipapas,13,15.0,165.75,Presencial,Sí,Descuento,15,Soleado,28,0,2,15,21,16
2025-04-24,Jueves,4,2025,0,0,Desayuno,7,11,Jugo Natural,Bebidas,11,6.0,66.0,Presencial,No,Ninguna,0,Soleado,28,0,2,5,34,25
2025-04-24,Jueves,4,2025,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,7,11.0,77.0,Presencial,No,Ninguna,0,Soleado,28,0,2,8,42,12
2025-04-24,Jueves,4,2025,0,0,Desayuno,7,11,Hamburguesa BBQ,Hamburguesas,8,16.0,128.0,Presencial,No,Ninguna,0,Soleado,28,0,2,8,35,12
2025-04-24,Jueves,4,2025,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,10,10.0,100.0,Presencial,No,Ninguna,0,Soleado,28,0,2,8,41,23
2025-04-24,Jueves,4,2025,0,0,Almuerzo,12,16,Cheeseburger,Hamburguesas,22,14.0,308.0,Web,No,Ninguna,0,Soleado,28,0,5,9,57,45
2025-04-24,Jueves,4,2025,0,0,Almuerzo,12,16,Jugo Natural,Bebidas,21,6.0,126.0,Web,No,Ninguna,0,Soleado,28,0,5,2,70,44
2025-04-24,Jueves,4,2025,0,0,Almuerzo,12,16,Pizza Personal,Pizzas,18,13.0,234.0,Presencial,No,Ninguna,0,Soleado,28,0,5,21,35,37
2025-04-24,Jueves,4,2025,0,0,Cena,18,22,Cheeseburger,Hamburguesas,14,14.0,196.0,Delivery,No,Ninguna,0,Soleado,28,0,4,12,38,63
2025-04-24,Jueves,4,2025,0,0,Cena,18,22,Pizza Familiar,Pizzas,14,32.0,448.0,Delivery,No,Ninguna,0,Soleado,28,0,4,21,31,44
2025-04-24,Jueves,4,2025,0,0,Cena,18,22,Sándwich de Pollo,Sándwiches,21,11.0,231.0,Delivery,No,Ninguna,0,Soleado,28,0,4,10,41,49
2025-04-25,Viernes,4,2025,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,13,11.0,143.0,Presencial,No,Ninguna,0,Nublado,24,0,2,9,46,12
2025-04-25,Viernes,4,2025,0,0,Desayuno,7,11,Gaseosa,Bebidas,23,4.0,82.8,Presencial,Sí,Descuento,10,Nublado,24,0,2,3,43,18
2025-04-25,Viernes,4,2025,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,9,10.0,90.0,Presencial,No,Ninguna,0,Nublado,24,0,2,8,15,17
2025-04-25,Viernes,4,2025,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,27,18.0,486.0,Web,No,Ninguna,0,Nublado,24,0,7,19,43,36
2025-04-25,Viernes,4,2025,0,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,34,15.0,510.0,Web,No,Ninguna,0,Nublado,24,0,7,12,50,45
2025-04-25,Viernes,4,2025,0,0,Almuerzo,12,16,Hamburguesa Clásica,Hamburguesas,39,12.0,468.0,Presencial,No,Ninguna,0,Nublado,24,0,7,10,67,40
2025-04-25,Viernes,4,2025,0,0,Almuerzo,12,16,Jugo Natural,Bebidas,31,6.0,148.8,Delivery,Sí,2x1,20,Nublado,24,0,7,2,83,47
2025-04-25,Viernes,4,2025,0,0,Almuerzo,12,16,Hamburguesa BBQ,Hamburguesas,21,16.0,336.0,Delivery,No,Ninguna,0,Nublado,24,0,7,9,52,33
2025-04-25,Viernes,4,2025,0,0,Cena,18,22,Pollo Broaster,Pollos,37,18.0,666.0,Presencial,No,Ninguna,0,Nublado,24,0,5,17,58,42
2025-04-25,Viernes,4,2025,0,0,Cena,18,22,Cheeseburger,Hamburguesas,18,14.0,252.0,Presencial,No,Ninguna,0,Nublado,24,0,5,8,48,43
2025-04-25,Viernes,4,2025,0,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,19,12.0,228.0,Presencial,No,Ninguna,0,Nublado,24,0,5,9,39,47
2025-04-25,Viernes,4,2025,0,0,Cena,18,22,Pizza Personal,Pizzas,25,13.0,243.75,Delivery,Sí,Combo,25,Nublado,24,0,5,25,35,62
2025-04-26,Sábado,4,2025,1,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,13,11.0,143.0,Presencial,No,Ninguna,0,Nublado,19,0,4,7,19,19
2025-04-26,Sábado,4,2025,1,0,Desayuno,7,11,Jugo Natural,Bebidas,13,6.0,78.0,Presencial,No,Ninguna,0,Nublado,19,0,4,5,29,17
2025-04-26,Sábado,4,2025,1,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,19,12.0,193.8,Delivery,Sí,Descuento,15,Nublado,19,0,4,10,31,39
2025-04-26,Sábado,4,2025,1,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,38,15.0,570.0,Presencial,No,Ninguna,0,Nublado,19,0,7,15,58,38
2025-04-26,Sábado,4,2025,1,0,Almuerzo,12,16,Pizza Familiar,Pizzas,20,32.0,640.0,Delivery,No,Ninguna,0,Nublado,19,0,7,24,26,50
2025-04-26,Sábado,4,2025,1,0,Almuerzo,12,16,Alitas BBQ,Pollos,46,20.0,736.0,Delivery,Sí,Combo,20,Nublado,19,0,7,18,59,41
2025-04-26,Sábado,4,2025,1,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,29,11.0,319.0,Delivery,No,Ninguna,0,Nublado,19,0,7,12,49,34
2025-04-26,Sábado,4,2025,1,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,26,16.0,416.0,Web,No,Ninguna,0,Nublado,19,0,7,8,40,75
2025-04-26,Sábado,4,2025,1,0,Cena,18,22,Pizza Familiar,Pizzas,20,32.0,640.0,Delivery,No,Ninguna,0,Nublado,19,0,7,21,31,65
2025-04-26,Sábado,4,2025,1,0,Cena,18,22,Gaseosa,Bebidas,51,4.0,204.0,Presencial,No,Ninguna,0,Nublado,19,0,7,5,92,69
