fecha,dia_semana,mes,anio,es_fin_semana,es_feriado,franja_horaria,hora_inicio,hora_fin,total_pedidos_franja,total_venta_franja,producto_lider,categoria_lider,canal_predominante,promocion_activa,clima,temperatura,lluvia,porcentaje_delivery,personal_disponible,nivel_demanda
2025-02-13,Jueves,2,2025,0,0,Almuerzo,12,16,189,1966.1,Gaseosa,Bebidas,Presencial,Sí,Soleado,31.0,0,35.3,4,Demanda crítica
2025-02-13,Jueves,2,2025,0,0,Cena,18,22,146,2635.0,Pollo Broaster,Pollos,Presencial,Sí,Soleado,31.0,0,52.3,4,Alta demanda
2025-02-13,Jueves,2,2025,0,0,Desayuno,7,11,37,437.0,Pizza Personal,Pizzas,Presencial,Sí,Soleado,31.0,0,16.5,2,Baja demanda
2025-02-14,Viernes,2,2025,0,0,Almuerzo,12,16,144,1721.75,Salchipapa Especial,Salchipapas,Presencial,Sí,Nublado,20.0,0,29.0,5,Alta demanda
2025-02-14,Viernes,2,2025,0,0,Cena,18,22,111,1289.0,Gaseosa,Bebidas,Delivery,No,Nublado,20.0,0,47.5,7,Demanda moderada
2025-02-14,Viernes,2,2025,0,0,Desayuno,7,11,75,663.5,Gaseosa,Bebidas,Presencial,Sí,Nublado,20.0,0,18.6,3,Baja demanda
2025-02-15,Sábado,2,2025,1,0,Almuerzo,12,16,168,1979.0,Gaseosa,Bebidas,Presencial,Sí,Nublado,23.0,0,40.2,5,Alta demanda
2025-02-15,Sábado,2,2025,1,0,Cena,18,22,190,2153.8,Gaseosa,Bebidas,Delivery,Sí,Nublado,23.0,0,62.7,7,Demanda crítica
2025-02-15,Sábado,2,2025,1,0,Desayuno,7,11,48,432.7,Jugo Natural,Bebidas,Delivery,Sí,Nublado,23.0,0,23.8,4,Baja demanda
2025-02-16,Domingo,2,2025,1,0,Almuerzo,12,16,167,2452.1,Hamburguesa Clásica,Hamburguesas,Delivery,Sí,Soleado,30.0,0,40.4,6,Alta demanda
2025-02-16,Domingo,2,2025,1,0,Cena,18,22,151,1940.9,Hamburguesa Clásica,Hamburguesas,Delivery,Sí,Soleado,30.0,0,56.0,7,Alta demanda
2025-02-16,Domingo,2,2025,1,0,Desayuno,7,11,81,650.95,Gaseosa,Bebidas,Presencial,Sí,Soleado,30.0,0,22.6,5,Demanda moderada
2025-02-17,Lunes,2,2025,0,0,Almuerzo,12,16,99,1832.0,Pollo Broaster,Pollos,Presencial,No,Soleado,31.0,0,36.8,4,Demanda moderada
2025-02-17,Lunes,2,2025,0,0,Cena,18,22,92,1332.0,Hamburguesa Clásica,Hamburguesas,Delivery,Sí,Soleado,31.0,0,53.6,8,Demanda moderada
2025-02-17,Lunes,2,2025,0,0,Desayuno,7,11,51,511.0,Gaseosa,Bebidas,Presencial,No,Soleado,31.0,0,16.8,4,Baja demanda
2025-02-18,Martes,2,2025,0,0,Almuerzo,12,16,127,1229.2,Gaseosa,Bebidas,Presencial,Sí,Soleado,26.0,0,40.6,7,Alta demanda
2025-02-18,Martes,2,2025,0,0,Cena,18,22,62,1080.6,Salchipapa Especial,Salchipapas,Delivery,Sí,Soleado,26.0,0,57.0,7,Baja demanda
2025-02-18,Martes,2,2025,0,0,Desayuno,7,11,53,592.0,Salchipapa Especial,Salchipapas,Presencial,No,Soleado,26.0,0,16.0,3,Baja demanda
2025-02-19,Miércoles,2,2025,0,0,Almuerzo,12,16,135,1641.0,Gaseosa,Bebidas,Delivery,No,Soleado,27.0,0,33.2,6,Alta demanda
2025-02-19,Miércoles,2,2025,0,0,Cena,18,22,96,1248.3,Pollo Broaster,Pollos,Presencial,Sí,Soleado,27.0,0,60.8,7,Demanda moderada
2025-02-19,Miércoles,2,2025,0,0,Desayuno,7,11,42,298.0,Gaseosa,Bebidas,Presencial,No,Soleado,27.0,0,16.0,3,Baja demanda
2025-02-20,Jueves,2,2025,0,0,Almuerzo,12,16,158,2315.0,Pollo Broaster,Pollos,Presencial,No,Nublado,19.0,0,33.6,4,Alta demanda
2025-02-20,Jueves,2,2025,0,0,Cena,18,22,113,1455.6,Pollo Broaster,Pollos,Web,Sí,Nublado,19.0,0,54.0,4,Demanda moderada
2025-02-20,Jueves,2,2025,0,0,Desayuno,7,11,47,524.0,Hamburguesa Clásica,Hamburguesas,Presencial,No,Nublado,19.0,0,19.0,3,Baja demanda
2025-02-21,Viernes,2,2025,0,0,Almuerzo,12,16,172,1880.0,Pollo Broaster,Pollos,Presencial,No,Soleado,27.0,0,33.4,6,Alta demanda
2025-02-21,Viernes,2,2025,0,0,Cena,18,22,124,1993.2,Salchipapa Clásica,Salchipapas,Presencial,Sí,Soleado,27.0,0,58.6,4,Alta demanda
2025-02-21,Viernes,2,2025,0,0,Desayuno,7,11,35,343.2,Hamburguesa Clásica,Hamburguesas,Presencial,Sí,Soleado,27.0,0,21.7,2,Baja demanda
2025-02-22,Sábado,2,2025,1,0,Almuerzo,12,16,203,2654.5,Gaseosa,Bebidas,Delivery,Sí,Soleado,25.0,0,50.2,7,Demanda crítica
2025-02-22,Sábado,2,2025,1,0,Cena,18,22,191,2522.6,Gaseosa,Bebidas,Presencial,Sí,Soleado,25.0,0,63.5,6,Demanda crítica
2025-02-22,Sábado,2,2025,1,0,Desayuno,7,11,49,480.0,Hamburguesa Clásica,Hamburguesas,Presencial,No,Soleado,25.0,0,18.8,2,Baja demanda
2025-02-23,Domingo,2,2025,1,0,Almuerzo,12,16,202,2126.6,Gaseosa,Bebidas,Presencial,Sí,Soleado,27.0,0,42.2,6,Demanda crítica
2025-02-23,Domingo,2,2025,1,0,Cena,18,22,131,1944.0,Pollo Broaster,Pollos,Delivery,No,Soleado,27.0,0,56.8,7,Alta demanda
2025-02-23,Domingo,2,2025,1,0,Desayuno,7,11,40,389.0,Hamburguesa Clásica,Hamburguesas,Presencial,No,Soleado,27.0,0,20.3,4,Baja demanda
2025-02-24,Lunes,2,2025,0,0,Almuerzo,12,16,101,1433.6,Jugo Natural,Bebidas,Delivery,Sí,Lluvioso,21.0,1,52.2,7,Demanda moderada
2025-02-24,Lunes,2,2025,0,0,Cena,18,22,91,1750.0,Pollo Broaster,Pollos,Delivery,No,Lluvioso,21.0,1,66.5,4,Demanda moderada
2025-02-24,Lunes,2,2025,0,0,Desayuno,7,11,52,465.0,Gaseosa,Bebidas,Delivery,No,Lluvioso,21.0,1,31.0,2,Baja demanda
2025-02-25,Martes,2,2025,0,0,Almuerzo,12,16,129,1616.0,Pollo Broaster,Pollos,Delivery,No,Soleado,26.0,0,32.5,6,Alta demanda
2025-02-25,Martes,2,2025,0,0,Cena,18,22,119,1858.0,Alitas BBQ,Pollos,Presencial,Sí,Soleado,26.0,0,59.8,5,Demanda moderada
2025-02-25,Martes,2,2025,0,0,Desayuno,7,11,46,502.0,Gaseosa,Bebidas,Presencial,No,Soleado,26.0,0,16.8,3,Baja demanda
2025-02-26,Miércoles,2,2025,0,0,Almuerzo,12,16,123,1449.0,Gaseosa,Bebidas,Delivery,Sí,Nublado,18.0,0,36.2,4,Alta demanda
2025-02-26,Miércoles,2,2025,0,0,Cena,18,22,107,1231.0,Gaseosa,Bebidas,Delivery,No,Nublado,18.0,0,55.0,7,Demanda moderada
2025-02-26,Miércoles,2,2025,0,0,Desayuno,7,11,44,468.0,Hamburguesa Clásica,Hamburguesas,Presencial,No,Nublado,18.0,0,17.0,3,Baja demanda
2025-02-27,Jueves,2,2025,0,0,Almuerzo,12,16,170,2432.0,Hamburguesa BBQ,Hamburguesas,Presencial,Sí,Soleado,27.0,0,39.3,4,Alta demanda
2025-02-27,Jueves,2,2025,0,0,Cena,18,22,71,1211.0,Sándwich de Pollo,Sándwiches,Delivery,No,Soleado,27.0,0,52.5,7,Baja demanda
2025-02-27,Jueves,2,2025,0,0,Desayuno,7,11,56,557.0,Gaseosa,Bebidas,Presencial,No,Soleado,27.0,0,15.8,3,Baja demanda
2025-02-28,Viernes,2,2025,0,0,Almuerzo,12,16,196,2414.0,Gaseosa,Bebidas,Presencial,No,Soleado,23.0,0,30.8,7,Demanda crítica
2025-02-28,Viernes,2,2025,0,0,Cena,18,22,125,1896.0,Gaseosa,Bebidas,Presencial,No,Soleado,23.0,0,48.0,4,Alta demanda
2025-02-28,Viernes,2,2025,0,0,Desayuno,7,11,29,421.0,Sándwich de Pollo,Sándwiches,Presencial,No,Soleado,23.0,0,16.7,4,Baja demanda
2025-03-01,Sábado,3,2025,1,0,Almuerzo,12,16,101,1580.0,Pollo Broaster,Pollos,Delivery,No,Nublado,22.0,0,46.7,6,Demanda moderada
2025-03-01,Sábado,3,2025,1,0,Cena,18,22,96,1870.0,Hamburguesa BBQ,Hamburguesas,Presencial,No,Nublado,22.0,0,63.8,9,Demanda moderada
2025-03-01,Sábado,3,2025,1,0,Desayuno,7,11,77,621.2,Gaseosa,Bebidas,Presencial,Sí,Nublado,22.0,0,26.2,2,Baja demanda
2025-03-02,Domingo,3,2025,1,0,Almuerzo,12,16,201,3100.0,Hamburguesa Clásica,Hamburguesas,Delivery,No,Soleado,29.0,0,39.8,7,Demanda crítica
2025-03-02,Domingo,3,2025,1,0,Cena,18,22,121,1688.0,Gaseosa,Bebidas,Presencial,No,Soleado,29.0,0,60.2,7,Alta demanda
2025-03-02,Domingo,3,2025,1,0,Desayuno,7,11,60,600.6,Gaseosa,Bebidas,Presencial,Sí,Soleado,29.0,0,22.6,3,Baja demanda
2025-03-03,Lunes,3,2025,0,0,Almuerzo,12,16,80,958.0,Alitas BBQ,Pollos,Presencial,No,Soleado,31.0,0,37.5,4,Demanda moderada
2025-03-03,Lunes,3,2025,0,0,Cena,18,22,66,1104.0,Pollo Broaster,Pollos,Delivery,No,Soleado,31.0,0,51.0,6,Baja demanda
2025-03-03,Lunes,3,2025,0,0,Desayuno,7,11,44,391.0,Gaseosa,Bebidas,Presencial,No,Soleado,31.0,0,14.6,2,Baja demanda
2025-03-04,Martes,3,2025,0,0,Almuerzo,12,16,153,1999.0,Gaseosa,Bebidas,Web,No,Soleado,29.0,0,32.8,4,Alta demanda
2025-03-04,Martes,3,2025,0,0,Cena,18,22,122,1208.6,Gaseosa,Bebidas,Presencial,Sí,Soleado,29.0,0,49.8,4,Alta demanda
2025-03-04,Martes,3,2025,0,0,Desayuno,7,11,50,579.0,Salchipapa Especial,Salchipapas,Presencial,No,Soleado,29.0,0,15.4,3,Baja demanda
2025-03-05,Miércoles,3,2025,0,0,Almuerzo,12,16,76,1037.8,Pollo Broaster,Pollos,Delivery,Sí,Nublado,23.0,0,43.3,6,Baja demanda
2025-03-05,Miércoles,3,2025,0,0,Cena,18,22,72,985.0,Hamburguesa Clásica,Hamburguesas,Delivery,No,Nublado,23.0,0,43.5,5,Baja demanda
2025-03-05,Miércoles,3,2025,0,0,Desayuno,7,11,54,589.5,Gaseosa,Bebidas,Presencial,Sí,Nublado,23.0,0,20.8,3,Baja demanda
2025-03-06,Jueves,3,2025,0,0,Almuerzo,12,16,134,1637.0,Gaseosa,Bebidas,Presencial,No,Nublado,23.0,0,31.8,6,Alta demanda
2025-03-06,Jueves,3,2025,0,0,Cena,18,22,54,878.0,Cheeseburger,Hamburguesas,Presencial,No,Nublado,23.0,0,50.0,4,Baja demanda
2025-03-06,Jueves,3,2025,0,0,Desayuno,7,11,65,563.2,Gaseosa,Bebidas,Presencial,Sí,Nublado,23.0,0,20.2,4,Baja demanda
2025-03-07,Viernes,3,2025,0,0,Almuerzo,12,16,169,2028.0,Salchipapa Especial,Salchipapas,Delivery,No,Lluvioso,20.0,1,51.4,4,Alta demanda
2025-03-07,Viernes,3,2025,0,0,Cena,18,22,108,1923.0,Hamburguesa Clásica,Hamburguesas,Delivery,No,Lluvioso,20.0,1,68.5,5,Demanda moderada
2025-03-07,Viernes,3,2025,0,0,Desayuno,7,11,86,799.0,Gaseosa,Bebidas,Presencial,No,Lluvioso,20.0,1,32.0,2,Demanda moderada
2025-03-08,Sábado,3,2025,1,0,Almuerzo,12,16,200,2206.85,Gaseosa,Bebidas,Delivery,Sí,Soleado,31.0,0,44.4,7,Demanda crítica
2025-03-08,Sábado,3,2025,1,0,Cena,18,22,119,1520.0,Gaseosa,Bebidas,Presencial,No,Soleado,31.0,0,59.2,8,Demanda moderada
2025-03-08,Sábado,3,2025,1,0,Desayuno,7,11,40,348.0,Jugo Natural,Bebidas,Presencial,No,Soleado,31.0,0,24.7,4,Baja demanda
2025-03-09,Domingo,3,2025,1,0,Almuerzo,12,16,145,1552.0,Gaseosa,Bebidas,Delivery,No,Nublado,24.0,0,48.2,5,Alta demanda
2025-03-09,Domingo,3,2025,1,0,Cena,18,22,106,1556.0,Gaseosa,Bebidas,Delivery,No,Nublado,24.0,0,57.5,6,Demanda moderada
2025-03-09,Domingo,3,2025,1,0,Desayuno,7,11,50,640.5,Salchipapa Clásica,Salchipapas,Delivery,Sí,Nublado,24.0,0,25.2,5,Baja demanda
2025-03-10,Lunes,3,2025,0,0,Almuerzo,12,16,113,1376.0,Jugo Natural,Bebidas,Presencial,No,Soleado,26.0,0,34.5,7,Demanda moderada
2025-03-10,Lunes,3,2025,0,0,Cena,18,22,131,1669.8,Gaseosa,Bebidas,Delivery,Sí,Soleado,26.0,0,55.0,5,Alta demanda
2025-03-10,Lunes,3,2025,0,0,Desayuno,7,11,41,402.0,Gaseosa,Bebidas,Presencial,No,Soleado,26.0,0,18.8,4,Baja demanda
2025-03-11,Martes,3,2025,0,0,Almuerzo,12,16,98,1202.6,Salchipapa Especial,Salchipapas,Delivery,Sí,Nublado,19.0,0,32.5,4,Demanda moderada
2025-03-11,Martes,3,2025,0,0,Cena,18,22,112,1709.0,Hamburguesa Clásica,Hamburguesas,Delivery,Sí,Nublado,19.0,0,50.7,4,Demanda moderada
2025-03-11,Martes,3,2025,0,0,Desayuno,7,11,44,317.0,Gaseosa,Bebidas,Presencial,No,Nublado,19.0,0,16.0,2,Baja demanda
2025-03-12,Miércoles,3,2025,0,0,Almuerzo,12,16,184,2349.0,Gaseosa,Bebidas,Web,Sí,Nublado,20.0,0,37.5,5,Demanda crítica
2025-03-12,Miércoles,3,2025,0,0,Cena,18,22,156,1663.5,Gaseosa,Bebidas,Delivery,Sí,Nublado,20.0,0,55.8,7,Alta demanda
2025-03-12,Miércoles,3,2025,0,0,Desayuno,7,11,44,336.0,Gaseosa,Bebidas,Presencial,No,Nublado,20.0,0,17.2,4,Baja demanda
2025-03-13,Jueves,3,2025,0,0,Almuerzo,12,16,173,1740.0,Gaseosa,Bebidas,Presencial,No,Soleado,28.0,0,31.0,6,Alta demanda
2025-03-13,Jueves,3,2025,0,0,Cena,18,22,135,2371.4,Salchipapa Especial,Salchipapas,Presencial,Sí,Soleado,28.0,0,59.0,7,Alta demanda
2025-03-13,Jueves,3,2025,0,0,Desayuno,7,11,66,649.2,Gaseosa,Bebidas,Presencial,Sí,Soleado,28.0,0,18.2,4,Baja demanda
2025-03-14,Viernes,3,2025,0,0,Almuerzo,12,16,174,2308.0,Gaseosa,Bebidas,Web,No,Lluvioso,20.0,1,51.8,6,Alta demanda
2025-03-14,Viernes,3,2025,0,0,Cena,18,22,114,1934.0,Pollo Broaster,Pollos,Web,No,Lluvioso,20.0,1,67.2,8,Demanda moderada
2025-03-14,Viernes,3,2025,0,0,Desayuno,7,11,62,495.0,Hamburguesa Clásica,Hamburguesas,Presencial,Sí,Lluvioso,20.0,1,33.8,2,Baja demanda
2025-03-15,Sábado,3,2025,1,0,Almuerzo,12,16,189,2163.8,Gaseosa,Bebidas,Web,Sí,Nublado,21.0,0,45.0,5,Demanda crítica
2025-03-15,Sábado,3,2025,1,0,Cena,18,22,207,2385.0,Pollo Broaster,Pollos,Delivery,Sí,Nublado,21.0,0,62.3,4,Demanda crítica
2025-03-15,Sábado,3,2025,1,0,Desayuno,7,11,61,450.1,Gaseosa,Bebidas,Presencial,Sí,Nublado,21.0,0,29.0,4,Baja demanda
2025-03-16,Domingo,3,2025,1,0,Almuerzo,12,16,119,1168.9,Gaseosa,Bebidas,Presencial,Sí,Nublado,19.0,0,44.0,7,Demanda moderada
2025-03-16,Domingo,3,2025,1,0,Cena,18,22,130,1412.8,Salchipapa Especial,Salchipapas,Web,Sí,Nublado,19.0,0,69.0,7,Alta demanda
2025-03-16,Domingo,3,2025,1,0,Desayuno,7,11,54,317.55,Gaseosa,Bebidas,Presencial,Sí,Nublado,19.0,0,21.0,4,Baja demanda
2025-03-17,Lunes,3,2025,0,0,Almuerzo,12,16,147,1869.0,Salchipapa Especial,Salchipapas,Delivery,No,Soleado,30.0,0,41.8,5,Alta demanda
2025-03-17,Lunes,3,2025,0,0,Cena,18,22,77,1190.0,Pollo Broaster,Pollos,Delivery,No,Soleado,30.0,0,49.5,4,Baja demanda
2025-03-17,Lunes,3,2025,0,0,Desayuno,7,11,53,510.0,Gaseosa,Bebidas,Presencial,No,Soleado,30.0,0,18.8,3,Baja demanda
2025-03-18,Martes,3,2025,0,0,Almuerzo,12,16,99,1028.0,Gaseosa,Bebidas,Delivery,Sí,Nublado,20.0,0,35.0,6,Demanda moderada
2025-03-18,Martes,3,2025,0,0,Cena,18,22,77,909.8,Salchipapa Clásica,Salchipapas,Delivery,Sí,Nublado,20.0,0,56.2,7,Baja demanda
2025-03-18,Martes,3,2025,0,0,Desayuno,7,11,59,516.65,Gaseosa,Bebidas,Presencial,Sí,Nublado,20.0,0,17.0,3,Baja demanda
2025-03-19,Miércoles,3,2025,0,0,Almuerzo,12,16,141,1549.0,Hamburguesa Clásica,Hamburguesas,Presencial,No,Soleado,31.0,0,31.8,4,Alta demanda
2025-03-19,Miércoles,3,2025,0,0,Cena,18,22,96,1269.6,Gaseosa,Bebidas,Delivery,Sí,Soleado,31.0,0,47.5,8,Demanda moderada
2025-03-19,Miércoles,3,2025,0,0,Desayuno,7,11,36,385.0,Salchipapa Clásica,Salchipapas,Presencial,No,Soleado,31.0,0,16.0,4,Baja demanda
2025-03-20,Jueves,3,2025,0,0,Almuerzo,12,16,195,2272.0,Pollo Broaster,Pollos,Delivery,No,Lluvioso,20.0,1,52.4,7,Demanda crítica
2025-03-20,Jueves,3,2025,0,0,Cena,18,22,121,1543.2,Gaseosa,Bebidas,Delivery,Sí,Lluvioso,20.0,1,66.2,6,Alta demanda
2025-03-20,Jueves,3,2025,0,0,Desayuno,7,11,59,515.0,Gaseosa,Bebidas,Presencial,No,Lluvioso,20.0,1,29.2,4,Baja demanda
2025-03-21,Viernes,3,2025,0,0,Almuerzo,12,16,124,1239.0,Gaseosa,Bebidas,Presencial,No,Nublado,24.0,0,34.8,4,Alta demanda
2025-03-21,Viernes,3,2025,0,0,Cena,18,22,99,1759.35,Pollo Broaster,Pollos,Presencial,Sí,Nublado,24.0,0,53.4,7,Demanda moderada
2025-03-21,Viernes,3,2025,0,0,Desayuno,7,11,61,575.0,Gaseosa,Bebidas,Presencial,No,Nublado,24.0,0,17.0,2,Baja demanda
2025-03-22,Sábado,3,2025,1,0,Almuerzo,12,16,130,1292.0,Gaseosa,Bebidas,Presencial,No,Nublado,19.0,0,44.7,5,Alta demanda
2025-03-22,Sábado,3,2025,1,0,Cena,18,22,90,675.2,Gaseosa,Bebidas,Delivery,Sí,Nublado,19.0,0,63.7,6,Demanda moderada
2025-03-22,Sábado,3,2025,1,0,Desayuno,7,11,53,384.0,Gaseosa,Bebidas,Presencial,No,Nublado,19.0,0,21.7,4,Baja demanda
2025-03-23,Domingo,3,2025,1,0,Almuerzo,12,16,172,1956.0,Gaseosa,Bebidas,Presencial,No,Soleado,26.0,0,45.0,6,Alta demanda
2025-03-23,Domingo,3,2025,1,0,Cena,18,22,151,2199.75,Salchipapa Especial,Salchipapas,Delivery,Sí,Soleado,26.0,0,65.4,7,Alta demanda
2025-03-23,Domingo,3,2025,1,0,Desayuno,7,11,52,465.75,Salchipapa Clásica,Salchipapas,Presencial,Sí,Soleado,26.0,0,26.0,2,Baja demanda
2025-03-24,Lunes,3,2025,0,0,Almuerzo,12,16,89,1154.0,Gaseosa,Bebidas,Delivery,No,Soleado,26.0,0,37.5,7,Demanda moderada
2025-03-24,Lunes,3,2025,0,0,Cena,18,22,98,1497.0,Salchipapa Especial,Salchipapas,Web,Sí,Soleado,26.0,0,52.8,7,Demanda moderada
2025-03-24,Lunes,3,2025,0,0,Desayuno,7,11,39,490.0,Hamburguesa Clásica,Hamburguesas,Presencial,No,Soleado,26.0,0,14.0,4,Baja demanda
2025-03-25,Martes,3,2025,0,0,Almuerzo,12,16,94,1180.0,Pollo Broaster,Pollos,Presencial,No,Nublado,19.0,0,28.5,6,Demanda moderada
2025-03-25,Martes,3,2025,0,0,Cena,18,22,84,1398.0,Salchipapa Clásica,Salchipapas,Web,No,Nublado,19.0,0,53.8,5,Demanda moderada
2025-03-25,Martes,3,2025,0,0,Desayuno,7,11,43,341.4,Gaseosa,Bebidas,Presencial,Sí,Nublado,19.0,0,21.2,3,Baja demanda
2025-03-26,Miércoles,3,2025,0,0,Almuerzo,12,16,126,1369.0,Pollo Broaster,Pollos,Delivery,No,Nublado,24.0,0,39.6,4,Alta demanda
2025-03-26,Miércoles,3,2025,0,0,Cena,18,22,72,1460.0,Pollo Broaster,Pollos,Presencial,Sí,Nublado,24.0,0,55.5,8,Baja demanda
2025-03-26,Miércoles,3,2025,0,0,Desayuno,7,11,26,181.8,Sándwich de Pollo,Sándwiches,Presencial,Sí,Nublado,24.0,0,18.7,4,Baja demanda
2025-03-27,Jueves,3,2025,0,0,Almuerzo,12,16,105,1120.0,Gaseosa,Bebidas,Presencial,No,Soleado,25.0,0,31.0,4,Demanda moderada
2025-03-27,Jueves,3,2025,0,0,Cena,18,22,140,1918.0,Salchipapa Especial,Salchipapas,Delivery,Sí,Soleado,25.0,0,53.4,5,Alta demanda
2025-03-27,Jueves,3,2025,0,0,Desayuno,7,11,50,348.6,Gaseosa,Bebidas,Presencial,Sí,Soleado,25.0,0,14.2,3,Baja demanda
2025-03-28,Viernes,3,2025,0,0,Almuerzo,12,16,106,1807.0,Hamburguesa Clásica,Hamburguesas,Presencial,No,Soleado,26.0,0,31.5,7,Demanda moderada
2025-03-28,Viernes,3,2025,0,0,Cena,18,22,130,1760.0,Gaseosa,Bebidas,Delivery,Sí,Soleado,26.0,0,52.6,6,Alta demanda
2025-03-28,Viernes,3,2025,0,0,Desayuno,7,11,58,479.0,Gaseosa,Bebidas,Presencial,Sí,Soleado,26.0,0,17.6,3,Baja demanda
2025-03-29,Sábado,3,2025,1,0,Almuerzo,12,16,224,2254.3,Gaseosa,Bebidas,Delivery,Sí,Lluvioso,22.0,1,59.2,8,Demanda crítica
2025-03-29,Sábado,3,2025,1,0,Cena,18,22,128,2091.0,Alitas BBQ,Pollos,Delivery,Sí,Lluvioso,22.0,1,73.0,6,Alta demanda
2025-03-29,Sábado,3,2025,1,0,Desayuno,7,11,73,518.0,Gaseosa,Bebidas,Web,Sí,Lluvioso,22.0,1,40.2,3,Baja demanda
2025-03-30,Domingo,3,2025,1,0,Almuerzo,12,16,208,2447.4,Gaseosa,Bebidas,Presencial,Sí,Soleado,30.0,0,42.0,6,Demanda crítica
2025-03-30,Domingo,3,2025,1,0,Cena,18,22,104,1466.6,Salchipapa Especial,Salchipapas,Presencial,Sí,Soleado,30.0,0,59.8,9,Demanda moderada
2025-03-30,Domingo,3,2025,1,0,Desayuno,7,11,54,478.0,Gaseosa,Bebidas,Presencial,No,Soleado,30.0,0,27.0,3,Baja demanda
2025-03-31,Lunes,3,2025,0,0,Almuerzo,12,16,83,1641.75,Pollo Broaster,Pollos,Presencial,Sí,Nublado,22.0,0,31.0,7,Demanda moderada
2025-03-31,Lunes,3,2025,0,0,Cena,18,22,77,960.0,Gaseosa,Bebidas,Web,No,Nublado,22.0,0,54.6,8,Baja demanda
2025-03-31,Lunes,3,2025,0,0,Desayuno,7,11,54,549.4,Hamburguesa Clásica,Hamburguesas,Presencial,Sí,Nublado,22.0,0,19.0,3,Baja demanda
2025-04-01,Martes,4,2025,0,0,Almuerzo,12,16,110,1201.75,Gaseosa,Bebidas,Presencial,Sí,Nublado,18.0,0,37.6,7,Demanda moderada
2025-04-01,Martes,4,2025,0,0,Cena,18,22,68,933.0,Gaseosa,Bebidas,Delivery,No,Nublado,18.0,0,45.7,8,Baja demanda
2025-04-01,Martes,4,2025,0,0,Desayuno,7,11,40,495.0,Gaseosa,Bebidas,Presencial,No,Nublado,18.0,0,17.5,4,Baja demanda
2025-04-02,Miércoles,4,2025,0,0,Almuerzo,12,16,106,1666.0,Pollo Broaster,Pollos,Presencial,No,Soleado,23.0,0,35.2,4,Demanda moderada
2025-04-02,Miércoles,4,2025,0,0,Cena,18,22,87,1238.2,Pollo Broaster,Pollos,Delivery,Sí,Soleado,23.0,0,53.0,7,Demanda moderada
2025-04-02,Miércoles,4,2025,0,0,Desayuno,7,11,34,222.0,Gaseosa,Bebidas,Presencial,No,Soleado,23.0,0,16.3,2,Baja demanda
2025-04-03,Jueves,4,2025,0,0,Almuerzo,12,16,80,1307.0,Salchipapa Especial,Salchipapas,Presencial,No,Nublado,19.0,0,30.7,5,Demanda moderada
2025-04-03,Jueves,4,2025,0,0,Cena,18,22,90,1198.0,Gaseosa,Bebidas,Web,No,Nublado,19.0,0,59.5,6,Demanda moderada
2025-04-03,Jueves,4,2025,0,0,Desayuno,7,11,73,827.0,Gaseosa,Bebidas,Presencial,No,Nublado,19.0,0,21.5,2,Baja demanda
2025-04-04,Viernes,4,2025,0,0,Almuerzo,12,16,184,2682.0,Pollo Broaster,Pollos,Presencial,No,Soleado,25.0,0,31.2,7,Demanda crítica
2025-04-04,Viernes,4,2025,0,0,Cena,18,22,128,1285.0,Gaseosa,Bebidas,Delivery,No,Soleado,25.0,0,49.6,4,Alta demanda
2025-04-04,Viernes,4,2025,0,0,Desayuno,7,11,66,693.0,Pollo Broaster,Pollos,Presencial,No,Soleado,25.0,0,18.8,4,Baja demanda
2025-04-05,Sábado,4,2025,1,0,Almuerzo,12,16,144,1402.0,Gaseosa,Bebidas,Delivery,Sí,Soleado,26.0,0,44.5,5,Alta demanda
2025-04-05,Sábado,4,2025,1,0,Cena,18,22,83,1772.0,Alitas BBQ,Pollos,Presencial,No,Soleado,26.0,0,60.7,5,Demanda moderada
2025-04-05,Sábado,4,2025,1,0,Desayuno,7,11,75,594.25,Gaseosa,Bebidas,Presencial,Sí,Soleado,26.0,0,29.4,3,Baja demanda
2025-04-06,Domingo,4,2025,1,0,Almuerzo,12,16,123,1381.6,Jugo Natural,Bebidas,Delivery,Sí,Lluvioso,21.0,1,59.5,6,Alta demanda
2025-04-06,Domingo,4,2025,1,0,Cena,18,22,102,1150.6,Salchipapa Especial,Salchipapas,Web,Sí,Lluvioso,21.0,1,74.5,7,Demanda moderada
2025-04-06,Domingo,4,2025,1,0,Desayuno,7,11,73,869.25,Pollo Broaster,Pollos,Presencial,Sí,Lluvioso,21.0,1,39.4,4,Baja demanda
2025-04-07,Lunes,4,2025,0,0,Almuerzo,12,16,99,1549.8,Hamburguesa Clásica,Hamburguesas,Delivery,Sí,Lluvioso,17.0,1,45.6,5,Demanda moderada
2025-04-07,Lunes,4,2025,0,0,Cena,18,22,84,1420.0,Alitas BBQ,Pollos,Delivery,Sí,Lluvioso,17.0,1,65.0,5,Demanda moderada
2025-04-07,Lunes,4,2025,0,0,Desayuno,7,11,52,605.6,Pollo Broaster,Pollos,Presencial,Sí,Lluvioso,17.0,1,34.2,2,Baja demanda
2025-04-08,Martes,4,2025,0,0,Almuerzo,12,16,118,1252.0,Gaseosa,Bebidas,Delivery,No,Lluvioso,19.0,1,50.8,6,Demanda moderada
2025-04-08,Martes,4,2025,0,0,Cena,18,22,124,1414.0,Gaseosa,Bebidas,Delivery,No,Lluvioso,19.0,1,65.6,8,Alta demanda
